local:zero-cofactor-pruning	Remove a block with zero collected companion cofactors
cor:two-role-size-switching	Every sparsely pinned two-role reader of size n^c, 1 <= c < 2-eps with 800e(N+1) <= n^(2-eps-c), whatever its tails, has fewer than N/48 heavy rounds on every path of the complete-term tree (probability 3n^(-c-1)) and switches within the height budget in the light lemma's range; with tails on at most t rows and J_0 <= n^(1-eps)/(2N^4), the same holds when 3200e t(N+1)N^4 J_0 n^c <= n^(3-2eps) provided its two-role rows number at most n^(1-eps)/(2N^4) or carry light mass at most n^(2-eps)/(3200e(N+1))
obs:composition-gap	The composition of a heavy-round bound with the light encoding into switching within the height budget, recorded only as the height-budget sketch, is unproved: the round bounds are proved for the compact family Phi_0, the extension encoding exists only on the slack family Phi_e, the recorded mixed-tree rule does not define the slack tree at a pin whose hole is a free outside label, the tool's rounds at such pins have matching number above N for c >= 2 - 2 theta, and the sketch's own arithmetic covers per-row width (2/7) log2 n, not (1/3) log2 n
lem:dichotomy-switches-single-label-pins	A reader of terms [i->x] & tail (tails of any width) or pin-free light terms with at most w literals per row in the light lemma's range, at most r rows per term, M terms of which M_h pinned, two-role rows and any pinning allowed, has under a uniform compact restriction a matching decision tree over Q of height below s whose 0-leaves falsify every pin-free term while every pinned term is falsified or vanishes, except with probability A^s + Mr exp(-e 2^(-w-4)) + M_h r (N+1)(N+2r)/n^2 (height 0 and the last term alone when every term is pinned); a source of total size n^c, c < 2, switches under one restriction with height O(log S)
lem:pair-space-restriction	Pair space with the filling on a fixed e-set S of rows outside every tail: rho uniform in Phi_e(S), rho'' a uniform bijection S -> E(rho); rho' = rho u rho'' is uniform in Phi_0(S), and Pr over Phi_0 of any event is at most (7/5) times its average over S of Pr over Phi_0(S) when e(N+1) <= n/8 (Lemma A0); the slack tree (complete-term tree on the slack instance, hole queried after every pigeon answer, pin test at a pin with a free hole) restricted by the filling is a valid matching decision tree for rho' whose height is the number of real queries (Lemma A)
lem:pair-space-decoder	The encoding (rho*, sigma, beta, delta) of the restricted slack tree, rows of S recorded by nothing, code labels in E(rho) n C(p) \\ X, is injective (Lemma B); the bad fraction is at most A''^s (2N(N+2))^nu_0 with A'' = 2rN(N+1)e/(n-N-e+1), the family ratio prod (N+1-i)(e-i)/(n-N-e+1+i) paying only for the N+1 compact residual rows (Lemma C); richness' needs sparse pinning, |X n C(p)| <= |C(p)|/4
lem:pair-space-round-bound	Steps (H1) to (H3) of `thm:multirow-mass-switching` hold on Phi_e(S) with S uniform in A: heavy threshold 2(N+2e)(n+1), D_2^(e) = n/(1600 e_Euler (N+1+e)), union bound (4(N+1+e)/n)^k; at most N/48 - 1 rounds on every path of the slack tree before a 1-leaf except with probability 3n^(-c-1) when the labels with a large light union number at most n^(1-eps), in particular for readers of size n^c when 1600 e_Euler (N+1+e) <= n^(2-eps-c)
thm:pair-space-composition	Composition on the pair space: a sparsely pinned role-separated reader (at most n^c terms, |X_L^(e)| <= n^(1-eps) or 1600 e_Euler (N+1+e) <= n^(2-eps-c), tails with 2^(w+3) s <= e <= n/(16 r N^(3/2)(N+1)), N >= 8(c+1) log2 n + (2r+1)(16 + 4 log2 N) and as in the multi-row theorem) admits under a uniform rho' in Phi_0 a matching decision tree over Q of height below N/8 - 2r with correct leaves, except with probability 7n^(-c-1); light range up to width (2-eps-c) log2 n - O(log N) through the size route
obs:dense-pinning-obstruction	For readers whose pins cover more than a quarter of some tail pattern cube, the pair-space decoder cannot tell a pin at a free code label from a dead pin (the tool's first design fails off G on 895 of 4770 and similar); naming code labels or slots costs more than the family ratio gains; such readers, and two-role readers, have no composition; the satisfied-term and exposure steps are not transferred
lem:compact-pair-space-decoder	The extension encoding of the compact complete-term tree T_c(F, rho') on the pair space (filling on an e-set S of rows outside every tail; code labels in E(rho) n C(p) whose own filling row is not pinned to them; sigma, positions, answers) is injective: the decoder simulates T_c from rho*, sigma and a mark for the rows filled at code labels, treating a pin at an outside label as satisfied exactly when the row's known label is that label; the bad fraction among rich pairs is at most A''^s (2N(N+2))^nu_0, A'' = 2rN(N+1)e/(n-N-e+1)
lem:own-row-richness	For a column-sparse reader (in every tail pattern cube at most a quarter of the labels of C(p) n O are pinned by more than |A|/64 rows) with w <= l - l_2 - 1 and 2^(w+4) s <= e <= n/16, the pair fails to have s valid labels for some tail pattern with probability at most n 2^(-e/29) + 2Mr exp(-s/3); a reader with at most n^c terms is column-sparse whenever 2^w <= n^(2-c)/1024
thm:compact-pair-space-composition	Composition on Phi_0 for the recorded tree: a column-sparse role-separated reader with tails 2^(w+4) s <= e <= n/(16 r N^(3/2)(N+1)) whose compact complete-term tree has at most N/48 - 1 rounds on every path before a 1-leaf except with probability p_R switches within the height budget except with probability p_R + (7/5)(n 2^(-e/29) + 2Mr exp(-s/3) + 2^(-N/8 + (2r+1)(2 + log2 N/2))), i.e. p_R + 5n^(-c-1) under the stated bounds on N, s, e; hence the switching clauses of `cor:multirow-size-switching` (size n^c, c < 2-eps, tails 2^w <= n^(2-c)/1024, no other hypothesis), `cor:crowded-size-switching`, `thm:few-light-rows-switching` and the combined theorem are restored for role-separated readers under column-sparseness, with light range up to width log2 n - O(log N)
obs:dense-cube-obstruction	Readers above size n^(5/3) whose pins fill a tail pattern cube of width in the light range are not column-sparse: the own-row rule leaves no valid code label for that pattern, and Lemma R fails; such readers' trees are short for other reasons (a consistently matched tail row satisfies a term), so a different argument is needed; two-role readers also remain, a two-role row at a code label changing the status of its own pins in the code
thm:two-role-compact-composition	Two-role form of `thm:compact-pair-space-composition`: with code labels outside the moved row's own pinned labels and outside its filling row's pins, the decoder simulates the compact complete-term tree for two-role readers (the current term's alive pinned row is assigned by its round, so it is never moved later); for sparsely pinned, column-sparse readers with |B| <= (n-2N-2)/2 and tails 2^(w+6) s <= e <= n/(16 r N^(3/2)(N+1)), any recorded two-role round bound p_R gives switching within the height budget except with probability p_R + 5 n^(-c-1); hence `thm:two-role-few-rows-switching`, `thm:two-role-exposed-switching` and `cor:two-role-size-switching` regain their switching clauses
lem:current-term-decoder	The pair-space code of the compact complete-term tree with the current-term rule (the code label of the k-th move lies in E(rho) n C(p) outside the pin labels of the current terms of the nodes up to and including the move's node; two-role: also outside the moved row's own pinned labels) is injective: a term carrying a pin (f_k, y_k) of an undecoded slot that is not falsified is pin-matched, so it is the current term, which the rule excludes, or comes after it; once the k-th move is decoded the decoder assigns the filling row f_k its label y_k = rho*(j_k)
thm:current-term-composition	Composition on Phi_0 without column-sparseness: with the current-term rule, richness is the count |E(rho) n C(p)| >= 3s for every tail pattern (failure Mr exp(-s)), and any recorded round bound p_R on the compact complete-term tree gives switching within the height budget except with probability p_R + 3n^(-c-1), for tails 2^(w+4) s <= e <= n/(16 r N^(3/2)(N+1)), s >= nu_0, N >= 8(c+1) log2 n + (2r+1)(16 + 4 log2 N), s >= (2c+1) ln n + ln r, with no hypothesis on the pins of a role-separated reader (two-role readers: sparse pinning on their light rows and |B| <= (n-2N-2)/2); hence the switching clauses of `cor:multirow-size-switching`, `cor:crowded-size-switching`, `thm:few-light-rows-switching`, `thm:multirow-mass-switching`, `thm:two-role-few-rows-switching`, `thm:two-role-exposed-switching` and `cor:two-role-size-switching` hold in the pair-space light range without column-sparseness or width conditions
thm:wide-move-composition	Composition with wide tail rows (more than w literals, up to l): a wide row moved on the encoded path stays residual in rho* (kind and position in beta, answer in delta), the decoder of `lem:current-term-decoder` simulates the complete-term tree unchanged, and the count becomes (nu_1+1) A_w^(s-nu_1) (4rN)^nu_1 (2N(N+2))^nu_0 with A_w = 4rN(N+1)e/(n-N-e+1); for e <= n/(32 r N^4 (N+1)) and 2^(w+4) s <= e, if every path has at most nu_0 - 1 rounds and at most nu_1 = floor(N/48) wide moves except with probability p_R + p_W, the reader switches within the height budget except with probability p_R + p_W + (7/5)(Mr exp(-s) + 2^(-N/8 + (2r+2)(2 + 3 log2 N)))
obs:shared-wide-cube	For the pin-free reader of the n/2 terms [j in p] with one pattern p of l-1 literals, the complete-term tree has a path of length min(|R' n B|, N-1) whenever the flat contains exactly one label of C(p) and no row of B is matched into C(p), an event of probability at least N/(4n) together with |R' n B| >= N/8; a hole query at that label gives height one, so the complete-term tree, not the reader, fails per reader at the dichotomy's level n^(c-2), and wide rows need hole queries (a wide round by a smaller-side rule) with a wide-round bound; skipping terms with a residual wide row whose cube misses the flat is also necessary (the reader with distinct near-full patterns queries every residual row)
lem:wide-annihilation	On the wide-round tree a term whose residual wide row j (pattern p) is left unassigned while every hole of C(p) n Q is resolved is annihilated: the image of [j in p] is the sum of X_jx over x in C(p) n Q, and each summand times the leaf factor is a column exclusion or X_jx u_x(pi_0) of the hole-query nodes lemma; a cube missing Q gives the zero image, so the static skip is built in, and the q-skip refutation does not apply because only unplaced rows are skipped
lem:wide-cover-bound	Wide-round tree: with a canonical minimum vertex cover C of the wide graph G (residual wide rows against the holes of Q in their pattern cubes, all terms) fixed at the root, wide rows of C queried as pigeons and the others by hole queries at their cube's unresolved holes, every path has at most |C| = nu(G) wide queries (Konig), each with at most N+2 answers; deterministic, in place of a per-node smaller-side rule, which the adaptive-rule counterexample forbids
lem:wide-matching-bound	Pr[nu(G) >= k + t - 1] <= (|Heavy| N/n)^(d+1) + (e D N (N+1)/(t(n+1)))^t with d = ceil(log2 k), Heavy the holes of wide degree above D, the wide degree of x counting the wide incidences whose cube contains x; polynomial form: wide mass at most n^(2-2 eps)/(N+1), D = n^(1-eps)/(N+1), d = ceil(c'/eps)+2, t = ceil(c'/eps)+1 give Pr[nu(G) >= 2^d + t - 1] <= n^(-c') for polylogarithmic N and large n; at most n^c terms with wide patterns of at least w_1 literals, 2^(w_1) >= r(N+1) n^(c-1+2 eps), satisfy the mass condition
lem:wide-rounds-transfer	Lemma 1 of the complete-term rule (trigger pairs of rounds pairwise disjoint, host not falsified by rho' and without a matched pair) holds on the wide-round tree, so by Lemma 2 of that rule the multi-row theorem and its size corollary (fewer than N/48 rounds except with probability 3n^(-c-1) for role-separated readers of size n^c, c < 2 - eps) hold on it, confirmed by re-reading steps (H1) to (H4); the few-light-rows, combined and two-role bounds are not transferred (a host can leave the consistent family through a wide row left uncovered)
thm:wide-round-composition	Composition on the wide-round tree with the current-term rule: wide rows never placed, one bit per node and the wide answers in delta, the decoder recomputing the cover from rho*; count 2 A_w^s (2N(N+2))^(nu_0) (2(N+2))^(nu_1) with A_w = 4rN(N+1)e/(n-N-e+1), s = floor(N/12) - 2r - nu_1, nu_0 = nu_1 = floor(N/48), N >= 48(2r+1), 2^(w+4) s <= e <= n/(32 r N^4 (N+1)); if every path has at most nu_0 - 1 rounds except with probability p_R and nu(G) <= nu_1 except with probability p_W, the reader switches within the height budget except with probability p_R + p_W + (7/5)(Mr exp(-s) + 2^(-N/8 + (2r+2)(2 + 3 log2 N))); supersedes `thm:wide-move-composition`
cor:pin-free-split-rows	A pin-free reader with at most n^c terms whose rows split into light rows (patterns of at most w literals, 2^(w+4) s <= e <= n/(32 r N^4 (N+1))) and wide rows of wide mass at most n^(2-2 eps)/(N+1) (every wide pattern of at least w_1 literals with 2^(w_1) >= r(N+1) n^(c-1+2 eps)), |B| <= (n-2N-2)/2, switches under a uniform rho' in Phi_0 within the height budget except with probability 4n^(-c-1), for N polylogarithmic as stated and n large; the light and wide ranges overlap for c < 2 - 2 eps, so then every width is covered per row; mixed rows are absorbed up to n^(1-2 eps)/(2(N+1)) narrow incidences
cor:split-rows-below-n2	Every role-separated reader of size n^c, 1 <= c < 2 - eps, whose tail rows split as in `cor:pin-free-split-rows`, switches under a uniform rho' in Phi_0 within the height budget except with probability 7n^(-c-1), under the multi-row theorem's conditions on N and 800e(N+1) <= n^(2-eps-c); for c < 2 - 2 eps every width is covered per row, closing the window case of wide rows for role-separated readers with split rows at sizes below n^(2-2 eps)
lem:wide-tree-reordered	The wide-round tree with its node reordered (the current term's wide rows first, then the round only if the term is still alive with an alive pin, then the light moves) keeps Lemmas W0 to W5, Theorem W and both corollaries of the wide-rounds entry with the same proofs, and coincides with the complete-term tree on readers without wide rows; from 2026-09-18 on T_w denotes the reordered tree
lem:exposed-facts-wide-tree	For any exposed set B_e of tail rows and the labeling y_P of the residual exposed rows (assigned rows keep their labels, unassigned rows of a cut last node's term at or after its round get a label of the pattern, all other unassigned rows get the last round's trigger hole): (a) every round's host is consistent with zeta_y on B_e except rounds charged to a light exposed row moved inconsistently at the round's node, at most |R_e| of them; (b) a consistent host with a matched pair has no round with its reduced tail, and no round at all when its rows outside B_e are matched consistently
thm:round-bounds-on-wide-tree	The few-light-rows theorem (4n^(-c-2)), the combined theorem and its size corollary (6n^(-c-2)), the two-role few-rows theorem (4n^(-c-2)), the two-role exposed theorem and its Corollary 2 (6n^(-c-2)) and the two-role Corollary 1 (3n^(-c-1)) hold on the reordered wide-round tree, hence every round bound of clauses (a) to (g) of `thm:current-term-composition`'s corollary; their proofs use of the tree only the two facts (`lem:exposed-facts-wide-tree`), Lemma 1 (`lem:wide-rounds-transfer`) and the 1-leaf rule, with the charged rounds absorbed as in Lemma 2 of the complete-term rule
lem:few-wide-rows	nu(G) <= |R' n B_w|, and Pr[|R' n B_w| >= r] <= (e b_w (N+1)/(r(n+1)))^r <= n^(-eps r) for at most n^(1-eps)/N^4 wide rows; so such a reader has fewer than r_0 wide queries on every path except with probability n^(-c-2), whatever its wide patterns and size
cor:few-tail-rows-any-width	A role-separated reader, or a two-role reader under sparse pinning, with at most n^(1-eps)/N^4 tail rows (light and wide together), at most n^c terms for any c, light patterns in the light range 2^(w+4) s <= e <= n/(32 r N^4 (N+1)) and wide patterns of any width, switches under a uniform rho' in Phi_0 within the height budget except with probability 4n^(-c-1), for N and s as stated and n large
cor:few-wide-rows-below-n2	A role-separated reader, or a two-role reader under sparse pinning, of size n^c, 1 <= c < 2 - eps, with at most n^(1-eps)/N^4 wide rows, any number of light rows in the light range and wide patterns of any width, switches except with probability 7n^(-c-1); against `cor:split-rows-below-n2` it reaches 2 - eps in place of 2 - 2 eps and needs no wide mass condition, at the price of few wide rows
lem:wide-matching-rows	Lemma W2 and its polynomial form hold with row degrees d_r(x) = #(wide rows j with x in S_j), S_j the union of the cubes of the patterns on j, and the row mass sum_j |S_j| in place of the wide degree and wide mass; the recorded proof uses the degree only to count the rows adjacent to a hole
thm:single-row-wide-readers	Every pin-free reader of single tail literals [j in p], of any widths and in any number, switches under a uniform rho' in Phi_0 within the height budget except with probability e^(-N) + n^(-c') (2n^(-c-1) with N >= (c+1) ln n), the wide-round tree having height at most 2^d + t - 2: row mass at least 4N(n+1) forces a satisfied term at the root by negative association over the matched rows, and below it Lemma W2 by rows bounds the wide matching number; contains the shared-cube reader at every size, the unary readers, and the reader of every pattern of l-1 literals on every row
rem:wide-cover-in-code	Theorem W holds with the cover of any decoder-independent graph containing the queried edges, in particular the alive wide graph (incidences of terms not falsified at the root), written into the code: at most (2N+2)^(nu_1) values, and the exponent becomes -(5N/48) log2 N + (2r+1)(2 + 3 log2 N) + 1 <= -N/8 + (2r+2)(2 + 3 log2 N) for N >= 3
obs:pinned-wide-mass-barrier	For terms [a -> y] and [j in p] the count of Lemma W2 on the alive incidences of light pins bounds the heavy holes only when the light pins' total row mass is at most n^(3-2 eps)/(N+1), i.e. c < 2 - 2 eps, because it charges every light pin while only one pin per pinned row is matched; the repair is a dichotomy on the matched row mass, large mass giving a satisfied term by negative association over the wide rows given the pinned images, and its missing step is the concentration of that mass, and of its part outside the pinned labels, over the uniform injection of the pinned rows (Azuma over the sequential exposure); multi-row wide terms need the alive graph (the reader [j in p] and [j' = z] with |C(p)| = n/2 has nu(G) about N/2 but few alive incidences)
conj:literal-frontier	Conjecture L: every reader of at most n^c terms of at most r pins and pattern literals of any width, role-separated or two-role, switches under a uniform rho' in Phi_0 within height N/8 - r except with probability O(n^(-c-1)), for a polylogarithmic N; the general claim of the literal line of cycles 175 to 214, with its proved and open cases; no recorded obstruction contradicts it; parked, because it bears on the main goal only if terms with dense forms are handled by a method that composes with it
q:dense-forms-compact-family	Question D: on the compact family a form becomes an affine form on the residual bit space V of dimension (N+1) l_2, with linear part fixed by (Q, R') and constant fixed by mu' (zero for equal row functionals when l_2 >= 2); open are a distribution lemma for the constants, whether a wide reader of dense-form terms covers V, and a covering certificate of degree within N/8; structured families (equal row functionals, tribes on V, the fresh-block sources) are the first falsification targets; sparse forms (row support at most n^(1-eps)/(N+1)) reduce to boundedly many residual rows and do not meet the obstruction
lem:dense-forms-invariance	For independent uniform forms L_i = sum_j <a_j, x_j> + c_i, the restrictions under every fixed rho' in Phi_0 are independent uniform affine forms on the residual bit space V of dimension v = (N+1) l_2; hence a random dense reader restricts to a random reader of the same shape on F_2^v; the same holds for one-bit parities over uniform row sets with N+1 variables
lem:dense-forms-restricted-rank-packing	A reader whose restricted linear parts span dimension m is a function of m forms and has an exact image with all certificates through degree 2m + w from Booleanity alone; readers on forms with the same functional on every row are functions of the sum of the residual labels (m <= l_2), class-symmetric forms have m <= l_2 min(g, N+1); sparse forms reduce to boundedly many residual rows
lem:dense-forms-covering-certificate	a >= 2^w (D_w ln 2 + ln(1/eta)) independent random terms of rank w on F_2^v span the multilinear polynomials of degree at most w except with probability eta; then 1 is an F_2-combination of the terms, the reader is identically 1, and P-hat = 0 has all certificates through degree w; for a = n^c generic dense terms this holds after the restriction up to rank about c log2 n / log2(2v+2), against rank below c before it
obs:dense-forms-balanced-rank	Coverage of two distinct points by a random term of rank w is exactly independent, so the uncovered share of V concentrates at (1 - 2^-w)^a; at rank about log2 a the restricted generic reader is balanced and, by invariance, distributed as a generic reader on F_2^v: the coverage hypothesis of Question D fails there and the restriction gains nothing; open are fixed structured sources in low rank, certificates between the certified and the balanced rank, and the balanced rank itself
check:hole-axioms-dense-form-images	Exact degree-d polynomial-calculus closures V_d of the row axioms over F_2 on boards with 4, 6 and 8 holes, without (labelings) and with the hole exclusions (functional PHP); refutation degree 3, 4 and above 4; for blocks on dense forms (flats of codimension 2 and 3 on uniform half-sets or affine half-spaces; readers of 2, 4 and 8 rank-two dense terms at s = w = 2 on eight holes with the degree-4 closure, dim V_4 = 143643 of 241993) the linear image conditions are feasible for the same parameters with and without the hole axioms, while a block pinning two rows to one hole is feasible at s = 2 only with them; the four-hole test proposed in the dense-forms entry is vacuous
lem:block-substitution-bound	Polynomial-calculus form of the recorded prefix-product substitution (cycle 170): r_1 = 1, r_j = prod_{i<j}(1 + L_i) sends P to prod_j(1 + L_j) and the companions to zero modulo Booleanity and row exclusions, and maps a degree-d derivation to a base derivation of degree at most d + rho - 2 (lines kept multilinear in the new variables), fixing old polynomials; rho <= 2 fully conservative (the recorded `cor:affine-rank-two-same-degree-conservativity`), rho = 3, 4 not refutable through D_0 - 2, D_0 - 3; uses only g^2 = g and Booleanity with row exclusions
check:augmented-php-degree-small-boards	Exact degree-d PC closures of the functional PHP over F_2 augmented by accuracy-one blocks on dense forms: on eight holes at degree four (refutation degree five) blocks with 3 inputs (uniform half-sets, affine half-spaces, two seeds), 4 inputs, and two blocks of 3 inputs do not put 1 in the closure; for the blocks with 3 and 4 inputs the old-only part of the closure has the dimension 143643 of the base closure, so every base design of degree four extends, although the substitution bound certifies this only through degree three (two for 4 inputs); six holes at degree three is conservative in all cases (weak test); controls: rho = 2 is conservative as proved, a fake non-conservative axiom raises the old-only dimension
obs:level-two-plain-elimination-out-of-reach	On the functional PHP with N holes closure tests are nonvacuous only below degree N/2 + 1; pure second-level companions have degree five (the form companion of a mixed block: four) and the recorded rank-three loss sits at degree seven, which needs N >= 14 and about 1.2e11 old monomials (1.6e7 at N = 10, d = 5, where pure companions enter unmultiplied and the mixed form companion with one multiplier of degree one; 1.3e9 at N = 12, d = 6); plain elimination with generic dense blocks cannot reach the recorded loss; symmetry, the quotient by the base closure and small non-PHP unsatisfiable bases are not covered, the last being the remaining exact test
ctx:pc-extension-variables-literature	Imported context: Impagliazzo-Mouli-Pitassi (CCC 2023) bound PC size over F_p with M extension variables of arity O(log n); over F_2 the question reduces to the degree of the augmented system by size-degree tradeoffs; Dahiya-Mahajan-Mouli (ECCC TR23-132) reach N^(1+eps(1-delta)) extension variables of arity N^(1-eps) and size N^c for an XOR-ified generalized PHP, by restrictions that shrink extension axioms plus cleanup; both restrict extension variables to depend on original variables only, and IMP identify the recursive case with AC0[p]-Frege; DMM note that constant-depth PC also simulates CP, SOS, AC0[q]-Frege and TC0-Frege, so general bounds for it are harder than the goal; the general step (dense, nested extension variables on ordinary PHP) lies beyond both
obs:collapse-induction-stops-at-frontier	The level-by-level collapse of wide low-rank generic readers is the recorded removal of an input span containing one, applied to the images of the inputs (cost zero; exact image 1 + sum c_i q_i whenever it annihilates every input); together with clamping and packing it leaves exactly the frontier of `obs:middle-rank-frontier` and `cor:polylog-high-threshold-cube-volume`: generic readers with term rank between about c log n / log log n and the high threshold, including the balanced rank; the induction does not close and the proposal of the previous entry is withdrawn as a route
lem:term-value-case-split	PC form over F_2 of the recorded case split of `audit:adaptive-query-fixed-distribution-gap`: if F + {Z} and F + {1+Z} both have PC refutations of degree B for a Boolean-valued Z of degree w <= B, then F has one of degree B + w; so for any a flats some sign vector keeps F hard through D_0 - 1 - a w (additive loss, the recorded rank-control obligation)
q:generic-term-value-clamping	Reduction: if PHP + {Z_c + e_c} has no degree-B refutation for some values e_c of the first-level flat indicators of rank at most w, a pure source reading only those products has none of degree B / max(1, w-1); the source must be pure (inputs are F_2-affine combinations of earlier products); extends the constant-value profiles of `lem:clamped-bottom-zero-source-profile` from weight-supplied zero clamps to arbitrary constants under a hardness hypothesis; Question H: do independent generic flats below the covering threshold a ln(1/(1-2^-w)) = v ln 2, with a margin (and v - a of order N for w = 1), leave PHP_N hard through N/8, and near and above it is there always a cheap covering certificate or a hard sign vector? Not given by weights (count), restrictions (Lemma I; constant forms on a sub-board only for about log n / log log n forms) or the case split; not a statement about literal terms
check:generic-axiom-tipping-counts	Exact degree-d PC closures over F_2 with random dense axioms added one at a time, on the functional PHP (six and eight holes), the satisfiable bijective board and labelings: the first count at which 1 enters, for parity constraints and rank-two terms; closure increments are seed-independent generic ranks until one saturation jump, which on the PHP is the tipping (quotient 36 to 4953 left before it) and on the controls leads to the vanishing ideal of the surviving models at a comparable count; the PHP never tipped before the jump of the bijective control or of the labelings with affine forms, and tipped earlier (factor about 0.7 to 0.85 after normalisation) than the labelings with uniform forms; random signs survived 14 to 16 parity constraints at degree three on eight holes where the case split guarantees one; counts are governed by quotient over multipliers and say nothing about degree N/8
conj:image-or-value	Claim G, the general claim of the dense-forms line: for a source with n^c first-level flats there are value axioms E (linear equations in the bits or term values Z_c = e_c, chosen from the source) such that the base with E has no PC refutation of degree B and modulo E every block has an old image of degree s certified by the base and E; literal switching (Conjecture L) and generic term values (Question H) are its extreme cases; the compact bit base is itself a system of avoidance axioms for the collision flats, of total density about n/2, below the generic covering threshold
obs:twisted-approximate-majority-values	The approximate-majority source of `thm:universal-Boolean-source-map-obstruction` (cycle 149) has, for any fixed set of at most 0.3 v coordinates, a circuit of the recorded form every term of which meets the complement I; modulo E = {u_i = 0, i in I} all its blocks have constant images (factor t-1 once). In the original coordinates, or under one affine bijection applied to every label, take the same 0.3 l bit positions in every row: the base with E is the compact base with n+1 rows and n^0.3 holes, hard through n^0.3/2 by `lem:compact-bit-ordinary-PC-decoder` and `cor:functional-auxiliary-PC-bridge`, so the recorded obstruction source satisfies Claim G. Under a generic row-mixing affine twist (p = 2, same barrier) it does exactly if the compact base has no low-degree refutation on a generic affine subspace of codimension about 0.7 v; this cannot be moved to the residual board
cor:safe-linear-systems-keep-base-hard	Corollary SL: if a linear system over F_2 in the label bits is safe of rank a (one pivot in each of a distinct rows; Efremenko-Garlik-Itsykson) with 4(a-1) < n, every PC refutation of the functional unary base with the decoded system adjoined, hence of the compact base with the system, has degree at least n/2 - a + 1, for every right-hand side; corollary of `lem:top-row-linear-monomial-detector` by weighted replay with the indicator of the solution space (derivation due to the reviewer); a direct unary restriction leaves the functional PHP with n+1-a rows and n-2a holes; several pivots per row: `lem:multi-axis-cube-residual-detector` gives (n-F)/2 - (a-u) + 1; a uniformly random system of a <= n/4 equations is safe except with probability a 2^{-(m-a+1)l}; loss per equation equals the recorded case split
conj:generic-subspace-refutation-degree	Conjecture H1: for a uniformly random affine subspace W of the bit space the functional unary base with the decoded equations of W has PC refutation degree at least c min(n, dim W / l); elementary upper bound ceil(dim W / l) + O(1) in unary degree (projection to r rows with r l >= dim W + t is injective except with probability 2^-t); data: v - a* at tipping is 6 (eight holes) and 7 (sixteen holes) at degree two and 12 at degree three on eight holes, which does not decide the scaling, and the bijective control tips at the same free dimension at degree two
ctx:php-linear-constraints-literature	Imported context: Miksa-Nordstrom Theorem 4.9 (graph functional PHP over an (s, delta)-boundary expander of left degree d needs PC degree > delta s/(2d)) would give at most n/(2d) for value axioms confining each row to its own flat if the flat graph expands (unchecked), transfer from the bit encoding not written out; Byramji-Impagliazzo (after Efremenko-Garlik-Itsykson): safe systems and closure for linear systems on the bit PHP, estimates for rank r <= cn; general Res(parity) described as open beyond depth N^(2-eps)
lem:residual-coordinates-linear-elimination	Lemma R: over F_2, for independent consistent affine equations Lambda in the label bits with zero flat W and any injective affine parametrization P of W, the PC refutation bit degree of the compact base with Lambda equals max(l, degree of the collision-flat system {E_ii' o P} in the residual coordinates); the PHP on W is the statement that the collision flats of n+1 affine maps cover F_2^(dim W)
check:subspace-residual-bit-degrees	Exact PC closures in residual coordinates for uniform subspaces (three seeds): largest refuted dimension at bit degree d is 9, 12, 16 on sixteen holes (d = 4, 5, 6) and 11, 15 on thirty-two (d = 5, 6), equal to the generic dimension count or one to two below it, with the bijective control within one; on eight holes 7 and 10 to 11 at d = 3, 4, and every subspace at d = 5 because the full base has bit degree exactly five (four holes: three)
obs:subspace-design-attempt-obstructions	A nonzero weight vanishing outside a subspace of codimension a has bit degree at least a, hence unary degree at least a/l, above the base barrier at codimension 0.7 v; a uniform subspace of codimension a contains no two points differing in at most r rows except with probability C(n+1,r) 2^(r l - a), hence no product of label sets with two points, so the recorded tensor-product designs (signed cubes, row trades) have no support inside it, while the affine restriction behind Corollary SL reserves two holes per equation
lem:parity-tree-bounds-bit-degree	Lemma T: over F_2, a parity decision tree of depth d >= l for the collision search on an affine subspace W gives a Nullstellensatz certificate, hence a PC refutation, of the collision-flat system of bit degree at most d; D_b(W) <= max(l, depth) and <= max(l, dim W)
cor:compact-bit-base-degree-order-n	The compact bit base has PC bit degree between n/2+1 (recorded) and 2n-2+l (halving decision tree), and every affine subspace W has D_b(W) <= min(max(l, dim W), 2n-2+l); exact values 3 and 5 on four and eight holes
cor:compact-family-generic-subspace-incompatible	Corollary U: for a uniform affine subspace W of codimension a >= (N+1) l + log2 C(n+1,N+1) + t, except with probability 2^(-t) every restriction of the compact family leaves at most one point of W; on the union source the restriction for the literal reader and the generic equations for the twisted source cannot be combined
ctx:route-review-subspace-wall	Route review: the value method's hardness inputs, the union source and the unary parities of the simplest recorded unexcluded class (one OR over parities of PHP variables at middle rank) all need PHP hardness under linear constraints of rank of order v, while recorded and published techniques stop at rank of order n; the extension-variable methods of Dahiya-Mahajan-Mouli and Impagliazzo-Mouli-Pitassi need unnested definitions, (M + mn) kappa k = o(n^2), a formula surviving weight-pk assignments and the loss of kappa holes per round, an XOR lift, and p > 2
lem:generic-subspace-row-width	Lemma L: for a uniform affine subspace W of dimension k, r l + log2 C(n+1,r) + t <= k (then r-2 <= n-1), except with probability 2^(-t) every parity decision tree solving the collision search on W has a path whose queries, in every representation, jointly touch more than r-2 rows; hence depth > (r-2)/omega for queries of row width omega, order n for ordinary decision trees at codimension 0.7 v
